Date,open,high,low,close,volume,dividends,stock splits
2011-02-01,54.016498312640316,54.3254899025118,52.185431520342746,52.900691986083984,4745133,0.0,0.0
2011-02-02,53.043723783005994,53.758983975065796,52.41429481399337,52.774784088134766,3179310,0.0,0.0
2011-02-03,52.883508353303945,53.83337492112174,52.42574178150187,53.08950424194336,3034974,0.0,0.0
2011-02-04,53.21539406653378,53.432831334286846,51.52737976466603,51.84781265258789,6068348,0.0,0.0
2011-02-07,52.49441084466894,52.49441084466894,50.36579433332597,50.9437255859375,5989293,0.0,0.0
2011-02-08,51.956532803496046,51.956532803496046,50.23990353682153,50.53173065185547,6533143,0.0,0.0
2011-02-09,49.925189398255064,51.58459785700198,48.81510640679632,51.0753288269043,7380182,0.0,0.0
2011-02-10,50.720558453169346,52.29413089758244,50.65189161111999,51.73336410522461,8116107,0.0,0.0
2011-02-11,51.33282191093774,51.733367651518265,50.13690770253292,51.02383041381836,15792728,0.0,0.0
2011-02-14,50.65761937778271,52.41430046141331,50.65761937778271,52.18541717529297,3214334,0.0,0.0
2011-02-15,52.185415966127906,53.08950306269812,51.65325954424304,52.362796783447266,3139726,0.0,0.0
2011-02-16,52.60886367711676,52.83774702133509,51.790602927550076,52.47725296020508,2752563,0.0,0.0
2011-02-17,52.40284989888274,52.40284989888274,51.681866678677665,51.83636474609375,4945736,0.0,0.0
2011-02-18,52.16252603208786,52.18541808641348,50.36007012242054,50.68050765991211,4346776,0.0,0.0
2011-02-21,50.926561394885184,51.77343246308753,49.78214480810608,51.372886657714844,4182264,0.0,0.0
2011-02-22,51.04099557719465,51.48732077464761,50.125462441876564,50.60612106323242,4119085,0.0,0.0
2011-02-23,50.468790261309344,51.166886179672474,50.194132167623,50.749176025390625,2183193,0.0,0.0
2011-02-24,50.182694042842684,51.384336197721076,49.43882321060193,50.09686279296875,7354177,0.0,0.0
2011-02-25,50.1254695778828,50.72056992587361,49.35871139922447,50.0682487487793,4536712,0.0,0.0
2011-02-28,50.46878225019533,50.703388523660486,48.63771616522532,48.815101623535156,10632272,0.0,0.0
2011-03-01,49.09549310106313,51.155442883630215,48.92383061918254,50.920841217041016,3928472,0.0,0.0
2011-03-03,50.188407302448624,52.288413337179726,50.188407302448624,52.099586486816406,6978807,0.0,0.0
2011-03-04,52.18540995299169,52.643176461878895,51.28704131664386,52.10529708862305,5255837,0.0,0.0
2011-03-07,51.39003647355909,52.18540950117777,50.46878045107135,50.79494094848633,2227860,0.0,0.0
2011-03-08,50.371504121793734,51.12681600483806,50.125451849685795,50.46877670288086,3330030,0.0,0.0
2011-03-09,50.86934250596895,50.88078853493056,49.67915107297576,50.485965728759766,4454840,0.0,0.0
2011-03-10,50.52602173796626,50.76062809813356,49.95953638990425,50.566078186035156,2839422,0.0,0.0
2011-03-11,50.01103664943769,50.86934923581444,50.01103664943769,50.629024505615234,2153204,0.0,0.0
2011-03-14,50.6862269556716,53.53010348942829,50.6862269556716,52.946449279785156,6446247,0.0,0.0
2011-03-15,52.070970479166036,52.8720619028478,51.04671414785938,52.385684967041016,5408807,0.0,0.0
2011-03-16,52.425737460336,52.87206262504032,51.962247913260825,52.271244049072266,4494333,0.0,0.0
2011-03-17,51.61321058101178,52.12247497729557,51.28705002538958,51.767704010009766,4487992,0.0,0.0
2011-03-18,51.93364967304558,52.07098339075802,50.960895560226575,51.258445739746094,7316897,0.0,0.0
2011-03-21,51.3843344159235,51.89932189730944,51.269888096750115,51.55027389526367,2529417,0.0,0.0
2011-03-22,51.72765892250546,52.12820473763657,51.407221339071945,51.910762786865234,3473331,0.0,0.0
2011-03-23,52.1682518780285,53.558720734964034,51.956537617161665,53.38705825805664,3696120,0.0,0.0
2011-03-24,53.507217882719765,53.78760365163787,52.162528489925215,52.5459098815918,5671922,0.0,0.0
2011-03-25,53.764717619653794,53.764717619653794,51.6532653898499,52.482967376708984,7100855,0.0,0.0
2011-03-28,52.51729218572862,52.52873821184338,51.269875574826834,51.5845947265625,7837734,0.0,0.0
2011-03-29,51.72766253653667,52.185429214383355,51.05245389272673,51.93937683105469,11481370,0.0,0.0
2011-03-30,51.859259978888204,52.98651209848368,51.72765394352708,52.5459098815918,8721488,0.0,0.0
2011-03-31,52.97505305711809,53.88486302337113,51.96796584922174,53.1009407043457,11123125,0.0,0.0
2011-04-01,52.866342277083405,53.970702233544586,52.44862749970108,53.04944610595703,6633884,0.0,0.0
2011-04-04,53.29550221559359,53.421385233778494,52.07669587650335,52.311302185058594,7494641,0.0,0.0
2011-04-05,52.74617126982447,52.96360849561649,52.20829656130606,52.84916687011719,4576584,0.0,0.0
2011-04-06,52.84916529452868,54.56007127004955,52.84916529452868,54.359798431396484,8082587,0.0,0.0
2011-04-07,54.58869640381566,55.080796442890595,53.799046204376495,54.148094177246094,6379420,0.0,0.0
2011-04-08,54.35979919641358,54.46279479508517,53.272603771282306,53.91919708251953,3492835,0.0,0.0
2011-04-11,54.00502846171997,54.17669089778013,52.769057990758476,53.12382888793945,2081534,0.0,0.0
2011-04-13,53.215392343399564,54.58869206994266,52.81484658982449,54.37125015258789,5689287,0.0,0.0
2011-04-15,54.41703094856316,54.41703094856316,53.36988708721765,53.707489013671875,3667768,0.0,0.0
2011-04-18,53.9020427520413,54.336921934508446,52.87206794671289,53.08378219604492,3313246,0.0,0.0
2011-04-19,53.095225722680404,54.273975542371396,52.15108219559391,54.08514404296875,4243363,0.0,0.0
2011-04-20,54.3598024218876,55.023564810049265,53.83909207183657,54.794681549072266,2807507,0.0,0.0
2011-04-21,54.89766501279047,54.931998425672276,53.8905779558888,54.25679016113281,3671384,0.0,0.0
2011-04-25,53.913493637187315,55.321127050883106,53.913493637187315,54.869083404541016,1946953,0.0,0.0
2011-04-26,54.869065836231314,55.561438620532115,54.25680126061549,55.24100112915039,8615739,0.0,0.0
2011-04-27,55.56144450035263,55.56144450035263,54.3598072729886,54.46280288696289,2411897,0.0,0.0
2011-04-28,54.474251339328376,54.73746805599047,54.148090786149325,54.38842010498047,5735975,0.0,0.0
2011-04-29,54.35981428963711,55.13801847818358,54.153818378456734,54.411312103271484,4317619,0.0,0.0
2011-05-02,54.474247291842865,54.92629082782612,52.41429782054912,52.75189971923828,5697959,0.0,0.0
2011-05-03,52.98650934640248,52.98650934640248,50.823559471242596,51.012386322021484,7256615,0.0,0.0
2011-05-04,51.28131876312518,51.4987606507786,50.16551288772174,51.115379333496094,8454699,0.0,0.0
2011-05-05,51.35571579746951,52.18541771828892,51.18977168799169,51.4987678527832,4714680,0.0,0.0
2011-05-06,52.002309097918044,52.070975946958,51.178330192650606,51.504486083984375,5010584,0.0,0.0
2011-05-09,51.72765293821803,52.528744475803286,51.61321128999156,52.25408172607422,3327897,0.0,0.0
2011-05-10,52.08814582611224,53.146731144529106,52.08814582611224,52.883514404296875,3173849,0.0,0.0
2011-05-11,52.757622732431415,52.96361395424707,52.01947044657078,52.75189971923828,3516488,0.0,0.0
2011-05-12,52.81484506228788,53.3641612117036,52.431463703725974,52.66034698486328,5776109,0.0,0.0
2011-05-13,52.52874549668128,53.329837049835476,52.09386629364047,52.5459098815918,2120457,0.0,0.0
2011-05-16,52.52874682924382,52.6431884825976,51.51021332040946,51.74481964111328,4656696,0.0,0.0
2011-05-17,52.03663526808112,52.03663526808112,49.35869837848647,49.587581634521484,7749686,0.0,0.0
2011-05-18,49.39876025346929,49.54753066096945,47.985404129079576,48.265785217285156,7310391,0.0,0.0
2011-05-19,48.832274418523276,49.94808050628921,48.36306644739704,48.99821853637695,4095160,0.0,0.0
2011-05-20,48.98106616190252,49.896599673653576,48.105589103948276,48.77507019042969,7039665,0.0,0.0
2011-05-23,48.294400962834864,50.21702166908672,47.22436964211032,49.810752868652344,21385567,0.0,0.0
2011-05-24,49.78212804295354,50.12545290336558,48.9810367019921,49.20419692993164,5814610,0.0,0.0
2011-05-25,49.20993823549415,49.496042392193445,48.637729922095566,49.18132781982422,6901596,0.0,0.0
2011-05-26,49.438803298586855,51.1439862366207,48.729266183398124,50.59466552734375,9291190,0.0,0.0
2011-05-27,50.61756881462618,50.69767704273702,49.55326047931665,49.74781036376953,5027922,0.0,0.0
2011-05-30,49.942365465947375,50.86934009874631,49.381598549585654,50.69767761230469,4007763,0.0,0.0
2011-05-31,50.86933783755767,51.47587952735197,50.49740246680038,50.90367126464844,4224515,0.0,0.0
2011-06-01,50.50312920014014,51.95654201976024,50.50312920014014,51.80204391479492,2979427,0.0,0.0
2011-06-02,51.269882511159665,51.89931624314542,50.56034521210144,51.23555374145508,2662942,0.0,0.0
2011-06-03,51.46443720855085,51.68187448171776,50.011024522729045,50.30857467651367,3535656,0.0,0.0
2011-06-06,50.526004881434474,50.526004881434474,49.335813746081016,49.45597839355469,3760979,0.0,0.0
2011-06-07,49.782145896449094,50.06825004939871,49.341548294892554,49.867977142333984,3886552,0.0,0.0
2011-06-08,49.90230865950343,50.846452328052735,49.7821439885413,50.75489807128906,2640324,0.0,0.0
2011-06-09,50.8121168280776,51.21266261052585,50.29712939350127,50.932281494140625,2229454,0.0,0.0
2011-06-10,50.6690628372828,51.155439840342765,50.38868173155322,50.9437255859375,3018750,0.0,0.0
2011-06-13,50.920836617987405,51.7276511412851,50.81211333063506,51.4987678527832,4039416,0.0,0.0
2011-06-14,51.727641496828035,52.17396196353472,51.21837254954896,51.65325164794922,4906210,0.0,0.0
2011-06-15,51.332832021590086,51.613217820535795,50.42874474886521,50.65190505981445,3222942,0.0,0.0
2011-06-16,50.58322243509553,50.58322243509553,49.79357707117299,49.97096252441406,2629012,0.0,0.0
2011-06-17,49.95380177569769,50.86361658695729,49.76497492240372,50.32001876831055,3239331,0.0,0.0
2011-06-20,50.14264080804506,50.9093990201528,48.63773014298625,49.29004669189453,4128643,0.0,0.0
2011-06-21,49.38157861910773,50.35433231633871,49.095474590510385,49.66768264770508,3227235,0.0,0.0
2011-06-22,50.05679969415463,50.52600762680284,49.78213696262765,50.09113311767578,3177822,0.0,0.0
2011-06-23,49.90230432746916,50.480235575436325,49.8965813137977,50.102577209472656,1427823,0.0,0.0
2011-06-24,50.331464222059225,51.60749147280667,50.16552475318112,51.30421829223633,5925037,0.0,0.0
2011-06-27,52.391405437724366,53.192496893736376,51.87641807314522,52.34563064575195,8340283,0.0,0.0
2011-06-28,52.637462961641674,52.637462961641674,50.92655660017354,51.0810546875,4594339,0.0,0.0
2011-06-29,51.38432263302368,51.887863970032654,50.04535176314407,50.543174743652344,6196690,0.0,0.0
2011-06-30,50.3142984677196,51.09822099131627,50.24563161374142,50.49168395996094,6901265,0.0,0.0
2011-07-01,50.81210903650883,51.89358620859875,50.766334245333844,51.5845947265625,11119045,0.0,0.0
2011-07-04,52.299859365945196,52.929288409366414,51.561707035164545,52.70040512084961,6138892,0.0,0.0
2011-07-05,52.73474837322522,52.872082109370076,51.9679900774204,52.242652893066406,6927868,0.0,0.0
2011-07-06,51.882137636442515,53.215385407851706,51.882137636442515,52.5916748046875,7537190,0.0,0.0
2011-07-07,52.64318250744094,53.661711244026485,52.47152004689446,53.42710494995117,5655357,0.0,0.0
2011-07-08,53.558730123516966,54.00505077905669,52.87208009552138,52.96935272216797,4227656,0.0,0.0
2011-07-11,52.67749976066522,53.20393305393697,52.41428777067059,52.99221420288086,2943155,0.0,0.0
2011-07-12,52.746176373757955,53.44427221951098,51.962249300575074,52.34563064575195,3123331,0.0,0.0
2011-07-13,52.42001703567379,53.53010466092207,52.42001703567379,53.07233810424805,6108924,0.0,0.0
2011-07-14,52.64318417436016,52.97506307926855,52.07097595441988,52.265525817871094,7233580,0.0,0.0
2011-07-15,52.40286759157494,52.585976129102406,50.93801326128587,51.05817794799805,3580840,0.0,0.0
2011-07-18,51.15545343395298,52.17398716382636,50.94373912328858,52.07099151611328,4140680,0.0,0.0
2011-07-19,52.07097101231189,53.10094571044846,51.653256257415755,52.29985427856445,3225390,0.0,0.0
2011-07-20,52.63173772057068,52.98650867671417,51.84209224611244,52.18541717529297,3671240,0.0,0.0
2011-07-21,52.07099612190418,52.68897937613223,51.89933358943592,52.3685417175293,2375310,0.0,0.0
2011-07-22,52.48296641902539,53.51294128046977,52.48296641902539,53.38705825805664,6567516,0.0,0.0
2011-07-25,53.444278900268536,54.69741404606316,53.163893130301254,53.41566848754883,5795885,0.0,0.0
2011-07-26,53.501499944947106,53.85626627013962,52.35708343146923,52.78623962402344,2540340,0.0,0.0
2011-07-27,53.10094946439749,53.38705356743921,51.7448141533228,52.465797424316406,4847517,0.0,0.0
2011-07-28,51.9050216131525,52.923554837845565,51.9050216131525,52.53445053100586,3282579,0.0,0.0
2011-07-29,53.16388474415989,53.673153735552056,52.454347551963025,52.76906204223633,5554189,0.0,0.0
2011-08-01,52.84917817998822,53.61594096023628,52.505853230017806,53.17533874511719,2002350,0.0,0.0
2011-08-02,53.29550525304641,53.558721988459986,52.46008024788279,52.88923645019531,6228706,0.0,0.0
2011-08-03,52.62600196508546,53.37559547696369,52.40284174647898,52.99221420288086,5019437,0.0,0.0
2011-08-04,53.1066607509921,54.474241906777685,53.1066607509921,53.44426727294922,5551703,0.0,0.0
2011-08-05,51.739095812287346,53.301227149950456,51.727654441117835,52.16252899169922,7841036,0.0,0.0
2011-08-08,51.842088567466256,53.83337115275752,50.82927823559446,51.3957633972168,7331409,0.0,0.0
2011-08-09,50.583226367153564,51.45870767605322,49.63335985755201,50.10829544067383,7697078,0.0,0.0
2011-08-10,51.48734106796272,51.48734106796272,49.43883207630002,50.03392791748047,6084018,0.0,0.0
2011-08-11,49.89657477434617,50.6404453814388,49.66769151062536,50.3943977355957,2932809,0.0,0.0
2011-08-12,50.58323469364722,51.52165998811433,50.188411916002956,51.35572052001953,4446445,0.0,0.0
2011-08-16,51.716204348263496,51.73336873198996,49.44453588086952,49.65053176879883,3953272,0.0,0.0
2011-08-17,50.305428939701706,51.67318053556653,49.337574316254475,50.792259216308594,5090685,1.031251,0.0
2011-08-18,51.23271751772076,51.40658412609933,50.305428939701706,50.792259216308594,2917785,0.0,0.0
2011-08-19,49.841784915782156,51.197948241494835,49.41291488945406,49.807010650634766,2594457,0.0,0.0
2011-08-22,49.84177966698683,50.4039501977726,47.848110366880604,48.1320915222168,11005626,0.0,0.0
2011-08-23,48.20743947305648,48.566765704689246,47.27435905984014,47.836524963378906,5332322,0.0,0.0
2011-08-24,47.98720996752258,48.45085428042455,47.46561011550787,47.71481704711914,4044856,0.0,0.0
2011-08-25,48.33494406482893,48.39289960497601,47.436633192549294,47.871299743652344,6292572,0.0,0.0
2011-08-26,47.98719715245685,48.781189712837886,47.291730868829404,47.66844177246094,7766428,0.0,0.0
2011-08-29,48.10311408293639,48.6131255831659,47.77856216759637,48.329139709472656,4905730,0.0,0.0
2011-08-30,48.161071467238756,48.61891923429152,47.17582740701466,47.593109130859375,6192658,0.0,0.0
2011-09-02,49.140520174088124,49.140520174088124,47.639472778936465,48.097320556640625,6642087,0.0,0.0
