Date,open,high,low,close,volume,dividends,stock splits
2007-12-03,249.91166476616132,255.4730749811273,248.5037117252252,249.8412628173828,1052379,0.0,0.0
2007-12-04,250.61561494052037,252.72754427990677,243.92783869913006,246.462158203125,1206021,0.0,0.0
2007-12-05,249.91158248311248,256.95134536996073,246.42689126066205,254.83941650390625,1494585,0.0,0.0
2007-12-06,257.44418485874866,260.40087292648326,248.53886597711318,251.2139892578125,773979,0.0,0.0
2007-12-07,257.4442148825674,259.6969267944649,246.39177522883918,251.77719116210938,630836,0.0,0.0
2007-12-10,253.18507905587666,254.76902577502963,248.1516526672988,251.354736328125,1111733,0.0,0.0
2007-12-11,250.61561746672328,257.6553820023054,250.61561746672328,254.945068359375,1366176,0.0,0.0
2007-12-12,239.52799052524597,265.3991254313526,239.52799052524597,261.3160705566406,1094830,0.0,0.0
2007-12-13,266.24390808918224,268.2502238307676,260.682476819718,261.84405517578125,988931,0.0,0.0
2007-12-14,262.58322187176987,266.80708066863485,259.76731600719324,261.84405517578125,749243,0.0,0.0
2007-12-17,260.54169872343124,262.5128242677548,247.09574370108518,252.1643829345703,930979,0.0,0.0
2007-12-18,252.02358692068682,253.3611379735343,237.24008042533927,248.5388946533203,1024824,0.0,0.0
2007-12-19,250.61564005096326,253.22036175731586,242.1679218469982,245.51181030273438,443940,0.0,0.0
2007-12-20,252.30514047791632,260.4008691746475,243.57583731034592,247.7292938232422,717379,0.0,0.0
2007-12-24,251.31955247148827,253.4314814838537,249.91159979657797,251.56594848632812,263861,0.0,0.0
2007-12-26,254.62830768845788,262.33683744435166,252.3755743034438,259.0985412597656,919016,0.0,0.0
2007-12-27,261.63285320660873,264.34316693799065,250.615625645605,252.90354919433594,1174640,0.0,0.0
2007-12-28,252.02355561130102,260.3656803940486,251.31957919897894,257.2681884765625,569172,0.0,0.0
2007-12-31,257.65539822308756,262.5832337082286,256.59943347627166,257.4442138671875,263057,0.0,0.0
2008-01-01,218.2327077740111,264.9767415295195,218.2327077740111,263.1816101074219,443082,0.0,0.0
2008-01-02,282.2945674017043,282.2945674017043,263.28720251430775,269.9397888183594,1298871,0.0,0.0
2008-01-03,270.3269714856974,274.5508304151614,266.45510080035535,272.1925048828125,1388937,0.0,0.0
2008-01-04,273.14289156178137,275.9587976603565,266.63110870882656,267.8630676269531,485802,0.0,0.0
2008-01-07,246.391706716298,267.8629840158611,246.391706716298,262.4775695800781,1053950,0.0,0.0
2008-01-08,269.6229640482853,269.6229640482853,259.8024845710803,264.237548828125,1680389,0.0,0.0
