Date,open,high,low,close,volume,dividends,stock splits
2007-12-03,451.0398830483674,461.99371885020594,431.72249153193917,456.62957763671875,7026930,0.0,0.0
2007-12-04,457.4832747294914,515.1519299797659,451.52308576951384,499.1819152832031,15147660,0.0,0.0
2007-12-05,500.9442357465897,513.2189763579379,488.7822865732615,493.9756774902344,5988120,0.0,0.0
2007-12-06,497.27143084221063,505.8089511313451,480.389645862264,488.208740234375,3407280,0.0,0.0
2007-12-07,495.82171361141235,500.97643560961046,474.8805854415203,487.01678466796875,4793910,0.0,0.0
2007-12-10,495.49955173593713,495.49955173593713,473.624089728299,478.0442810058594,3054180,0.0,0.0
2007-12-11,480.0675616016154,512.7357261338352,464.2167068861452,497.07818603515625,5512020,0.0,0.0
2007-12-12,488.572815626848,527.4170147422739,483.2569887505915,524.21142578125,8021160,0.0,0.0
2007-12-13,525.1392615818546,532.2270703495357,509.4205487344243,512.9901733398438,4567890,0.0,0.0
2007-12-14,513.0579122580285,523.5285216248109,509.1596463550926,512.233154296875,2486430,0.0,0.0
2007-12-17,509.03074170242445,513.4766826401521,452.6507468346093,460.9611511230469,8060160,0.0,0.0
2007-12-18,463.89130429174713,467.148481515503,427.84355595834387,433.8117980957031,8380410,0.0,0.0
2007-12-19,441.3747594704288,460.7050413376836,420.4336306127925,438.0338439941406,5974500,0.0,0.0
2007-12-20,446.20728240824167,457.4832986268239,434.96350495282843,445.0668029785156,4091490,0.0,0.0
2007-12-24,454.26163399236344,459.8996428277048,452.6507869661245,456.1221618652344,2547360,0.0,0.0
2007-12-26,461.51043709615925,481.64615535283696,455.8724289053295,472.5367431640625,3614070,0.0,0.0
2007-12-27,477.4579147896235,480.00306635012697,459.5774058349514,463.0165710449219,9374430,0.0,0.0
2007-12-28,457.48335350756406,495.1032810374084,457.48335350756406,490.10479736328125,6560010,0.0,0.0
2007-12-31,510.3193802144901,510.3193802144901,490.34476784101355,495.9956359863281,3078510,0.0,0.0
2008-01-01,495.8216731785548,502.61305027024997,487.4452284928071,491.7236633300781,2062350,0.0,0.0
2008-01-02,492.9221840899472,517.7293986392991,486.70429056509215,512.922607421875,4565640,0.0,0.0
2008-01-03,512.2524555248731,527.072318222191,504.5203429886486,522.7665405273438,4905270,0.0,0.0
2008-01-04,528.3530285334004,540.7937132005854,528.3530285334004,531.2880249023438,3611700,0.0,0.0
2008-01-07,525.1393108927953,533.9346246460004,504.35925762843993,518.6959228515625,4203810,0.0,0.0
2008-01-08,525.1312548834926,536.4152945516959,504.5203310918653,512.4586181640625,4549500,0.0,0.0
2008-01-09,517.6972315466452,518.6959549851678,502.5873659014679,506.3149108886719,2307210,0.0,0.0
2008-01-10,510.1582890945672,524.9782098259017,480.03527911660115,487.0538024902344,4393410,0.0,0.0
