Date,open,high,low,close,volume,dividends,stock splits
2007-12-03,499.0255683305062,510.8244336614763,493.88450429294176,504.0484619140625,357530,0.0,0.0
2007-12-04,505.5718037166699,510.5618698778484,498.34932860063515,500.5948791503906,547675,0.0,0.0
2007-12-05,502.9454674633505,506.22182815313397,491.12691410889323,498.7761535644531,523281,0.0,0.0
2007-12-06,477.4699210804486,500.31915698341726,477.4699210804486,483.6221618652344,1498207,0.0,0.0
2007-12-07,488.5006105178771,492.4401286381706,472.87379817000436,478.999755859375,494215,0.0,0.0
2007-12-10,479.3083794646616,479.3083794646616,472.085955099391,473.694580078125,444138,0.0,0.0
2007-12-11,477.0760428270449,492.57149279380366,474.0688505196409,489.8728942871094,336966,0.0,0.0
2007-12-12,484.82378302643116,494.5872112333066,484.82378302643116,489.032470703125,2660918,0.0,0.0
2007-12-13,489.8138302494723,492.7028000930976,484.8434495208113,487.8900146484375,416323,0.0,0.0
2007-12-14,485.21761842559687,504.7838955653853,482.5912731980154,490.3127136230469,1710438,0.0,0.0
2007-12-17,492.44002109163324,493.71376873146556,471.823198515125,476.9051513671875,487145,0.0,0.0
2007-12-18,485.7428766526373,485.7428766526373,468.0084752052097,477.3385925292969,453885,0.0,0.0
2007-12-19,479.3083890428241,485.87430505965534,466.30797298247455,468.9606018066406,441216,0.0,0.0
2007-12-20,471.5606608779681,472.0859611659654,458.57998327773925,465.35595703125,476153,0.0,0.0
2007-12-24,471.5605912802887,479.30831488288146,464.2396838380259,465.8614501953125,306474,0.0,0.0
2007-12-26,468.8029783268848,483.9044907597287,465.78269661754376,474.7713928222656,581446,0.0,0.0
2007-12-27,476.6820249697294,477.9951977336724,468.19239759297983,473.3531494140625,846217,0.0,0.0
2007-12-28,472.7425454830414,479.3084098417163,468.81616846573803,476.91845703125,1113308,0.0,0.0
2007-12-31,476.6819702540192,488.6318877829983,475.50010970782273,480.9169921875,561323,0.0,0.0
2008-01-01,476.68202336664996,501.6323577407294,476.68202336664996,494.4098815917969,582451,0.0,0.0
2008-01-02,492.604272206775,502.28890150879494,482.9852470003343,491.7966613769531,369830,0.0,0.0
2008-01-03,486.0712622669077,494.4098912731116,471.42934155986256,473.15618896484375,582250,0.0,0.0
2008-01-04,479.3083151677137,479.83361537849413,471.03534329280086,472.00054931640625,533981,0.0,0.0
2008-01-07,475.8941389850737,475.8941389850737,459.6107660079902,461.9744873046875,477475,0.0,0.0
