Date,open,high,low,close,volume,dividends,stock splits
2007-12-03,172.4479908911103,173.62478204472262,170.81231857506225,172.05941772460938,10122532,0.0,0.0
2007-12-04,172.22592694338243,173.5470444324576,170.3756323280604,171.32298278808594,8591649,0.0,0.0
2007-12-05,171.41181944131412,177.5548161405,171.06766454671254,176.4816436767578,12728929,0.0,0.0
2007-12-06,177.6288297556067,180.35246862003115,176.07457300673673,177.29946899414062,10837322,0.0,0.0
2007-12-07,179.46432596999665,181.8993239226653,176.8887120204152,180.27845764160156,10566994,0.0,0.0
2007-12-10,180.29324682114057,181.95482072684055,178.739002122627,179.54942321777344,5373405,0.0,0.0
2007-12-11,181.99552376979818,183.25371840652943,179.55312904764253,181.1628875732422,7223274,0.0,0.0
2007-12-12,179.10906268898023,181.69207351628197,179.10906268898023,180.50048828125,6866408,0.0,0.0
2007-12-13,181.62545490148358,182.73563649470975,176.74066546677216,177.36236572265625,5157999,0.0,0.0
2007-12-14,178.3689176863669,179.03502420763184,175.878418284754,178.132080078125,7776298,0.0,0.0
2007-12-17,178.3689044345587,178.3689044345587,169.85753332242794,171.1453399658203,6731743,0.0,0.0
2007-12-18,171.7078448591787,173.78018296086893,169.21734539440232,170.1905975341797,6574078,0.0,0.0
2007-12-19,172.72182744639514,172.72182744639514,164.82474565263473,167.01181030273438,6859774,0.0,0.0
2007-12-20,168.22927270973096,171.1897607981516,165.786878116098,167.0598907470703,12271143,0.0,0.0
2007-12-24,172.0557216310777,173.78020659154797,169.5134064856756,172.79954528808594,5765394,0.0,0.0
2007-12-26,174.00222907774105,178.5909806812137,174.00222907774105,177.6325225830078,7428749,0.0,0.0
2007-12-27,179.47910405878014,180.49306397432275,174.39818495087042,175.86361694335938,9788029,0.0,0.0
2007-12-28,175.4084652702534,178.2875262003575,174.67203869466562,175.96725463867188,5737605,0.0,0.0
2007-12-31,178.35412876399525,178.35412876399525,174.66832168383146,175.49356079101562,3709223,0.0,0.0
2008-01-01,176.14855530192082,177.25873683134458,174.38707333970783,176.40760803222656,4502158,0.0,0.0
2008-01-02,175.55648493947405,181.6254627501908,173.33612165707154,179.35699462890625,10764075,0.0,0.0
2008-01-03,179.10905422570852,180.38946398643048,176.4187143159387,177.27725219726562,5993773,0.0,0.0
2008-01-04,190.50689903621446,190.50689903621446,175.9265369955722,176.7998809814453,5185640,0.0,0.0
2008-01-07,177.53260395276192,179.7011519253968,174.74235568899067,177.8434600830078,6612148,0.0,0.0
2008-01-08,179.08685841146445,185.17803938173893,178.7612081619876,182.4062957763672,15484183,0.0,0.0
2008-01-09,181.3294282686101,185.54811140691262,180.67441725716623,181.6624755859375,10546073,0.0,0.0
2008-01-10,183.71261133792254,185.40008699262506,176.00056404189874,178.33934020996094,9382993,0.0,0.0
2008-01-11,180.9371533100928,181.69948154934607,176.07456681015,180.20443725585938,6831815,0.0,0.0
2008-01-14,183.45353796615697,187.72032520050368,180.66327820193945,182.2989501953125,14452685,0.0,0.0
2008-01-15,184.859761521179,184.859761521179,178.15427822412371,179.3643798828125,10085447,0.0,0.0
2008-01-16,179.47914151950215,180.07124166435733,173.63219448180635,178.77972412109375,17714860,0.0,0.0
2008-01-17,180.81133105058066,181.92151269121717,175.77851639055572,178.8389129638672,10439292,0.0,0.0
2008-01-18,176.88869113867733,179.6271358870484,172.09641282902794,174.84225463867188,9762815,0.0,0.0
2008-01-21,174.44631814955252,176.12638487751457,150.34430761769505,162.54148864746094,20268942,0.0,0.0
2008-01-22,141.36292737824814,168.7473747608863,135.4419628705374,158.19325256347656,16339193,0.0,0.0
2008-01-23,167.96284429191914,174.8163532351064,160.97611642947814,171.9853973388672,12340172,0.0,0.0
2008-01-24,174.705357833517,177.6066340275663,170.22763363916386,173.42124938964844,14721243,0.0,0.0
2008-01-25,180.58930839666277,181.98073404670845,174.66834334502673,178.176513671875,14037072,0.0,0.0
