Date,Ret_D1,Ret_W1,STD_W1,ST_Rev,r12_2,r12_7,r36_13,Variance,HighLowVol,Resid_Var,Beta,Vol,SUV,LTurnover,Amihud,Rel2High,MktCap_Proxy,PriceMom_Acc,VolMom,RSI14,MACD_Sig,DistMA50,DistMA200,RFR
2011-02-01,0.03695548570084339,-0.016584030042022135,0.026282114273787727,-0.06235198609687642,-0.015945199165974033,-0.006733109283679428,-0.45875309534577136,0.0003379176982660593,0.0004932980797784606,0.0004298515676248818,0.5625892693483925,12.947192989938994,-0.06057598428604267,-1.1129068594606664,0.002913962923385322,0.750358454000997,17.71245367391523,-0.017969944484337308,1.0618620909031757,43.80916268151824,-0.29476385486187645,-0.05824276926799242,-0.1086936637015764,0.0003111037454146537
2011-02-02,-0.022871418734199067,-0.031533237064647834,0.02778263166226583,-0.10083518241881384,7.543763779205293e-05,-0.013424008253744235,-0.45365931979688956,0.000329830487731762,0.0005256745900129143,0.0004353196309165558,0.5594906098266146,13.06583323674768,-0.598542762450964,-1.1243762227813896,0.002992741908327921,0.733196691598794,17.672667951065552,0.05290068486681743,1.2156914369023626,41.784075506422774,-0.3014124212686861,-0.07694399626837031,-0.12832689659698326,0.000310956933956108
2011-02-03,-0.022219259418166493,-0.05935342859749437,0.027465209863820936,-0.13745062656269258,0.0049618838923624065,-0.02106134148453931,-0.45723196306379665,0.00031151136303127815,0.000555717015450275,0.0004323837773160729,0.5647815155045632,13.22982129198246,-0.2222590056291922,-1.0983622497046306,0.0029828364011388114,0.7169056041036189,17.67442582471932,-0.02294685637199112,1.3980429344264647,33.26426037446241,-0.31107382265880706,-0.09390403933289444,-0.146913494281199,0.0003113973521078339
2011-02-04,0.009932964153979151,-0.021260337190656786,0.026818364165770145,-0.12656818614469623,-0.013868736537358095,-0.02526159511746562,-0.4531764607811981,0.00032435786767588524,0.0005606985487870451,0.0004345240511366313,0.5627110923071068,13.167411310056547,-0.7571617150875931,-1.1193016740957824,0.003063374556867905,0.724026601770967,17.658518810457924,-0.0271811433105289,1.347774001177972,34.10721370736654,-0.3199724616262284,-0.08157366488958524,-0.1376816443055692,0.00031264493929317183
2011-02-07,-0.021934526749226024,-0.021380681501922405,0.02683838048032213,-0.13204803964650957,0.010946482723002138,0.0134127781523663,-0.4648560246350153,0.000332034500107075,0.0005740556353741501,0.00043452111840271737,0.5637628201638054,13.231400725222592,-0.6087438223971613,-1.1106087626763013,0.0031219053360131872,0.7081454209072705,17.641963233164983,0.023801700691337246,1.4287796250528486,31.454689434694757,-0.330482082385131,-0.09819215133616782,-0.15592379761219918,0.00031304848683832986
2011-02-08,-0.03812480286099229,-0.09223716650847336,0.017584283032587363,-0.16822018046920273,0.006913688398286322,0.03211858389711941,-0.4623751836010569,0.0003724071189137151,0.0006577705319313178,0.0004344850056789497,0.5767142218942736,13.249029507953457,0.03381968873884897,-1.0755092308162586,0.0032939388226601884,0.6811475163382664,17.637389229593776,-0.03288100947222816,1.405162406222477,27.528286005825024,-0.34698308321273486,-0.12983370851147438,-0.18738779120632856,0.00031202119451978483
2011-02-09,-0.03106207602625033,-0.0998463741543687,0.018392969912623704,-0.17522411833988427,-0.050537962785316415,-0.00532845654883074,-0.4544530226633121,0.00038738058808222744,0.0007161514371727025,0.00043968450131407654,0.5706481553856764,13.461370968724447,0.42549294111546837,-0.9929098862013757,0.003210902986233567,0.6599896604006755,17.68960787129718,-0.04503849125927861,1.5979490699251677,23.0983205882129,-0.37043246721389367,-0.15423145045545195,-0.21184404705628737,0.00031154414734335667
2011-02-10,-0.04222622738825288,-0.11826496639390705,0.02082641700939152,-0.17597169901439602,-0.05632350847268508,-0.007947746541644762,-0.4498628262315628,0.0003902328140524134,0.000735975602813211,0.00044147553047088183,0.5801233179522908,13.4522813243768,-0.2640822717320738,-0.9599909246509867,0.0030702209692303707,0.6321207869267008,17.676599784328648,0.019475886759066086,1.5364825475114954,21.612682710037035,-0.4010093637172026,-0.18714988066550764,-0.24421964980630365,0.0003102595056616586
2011-02-11,0.048626432689951926,-0.08448313335067881,0.0374550547400636,-0.12378944202141506,-0.05027789743248823,-0.006225576399254362,-0.4312247077486606,0.0005457452522738383,0.0008776176289986696,0.00044570885432881603,0.5911753376479183,13.543746453095938,-0.06664300566118529,-0.9341035256124972,0.003248489990455957,0.6628585658241116,17.7490573025035,0.0140972810844322,1.642114109627416,29.483107908083383,-0.42865873892404655,-0.14493700950598495,-0.20672135838685307,0.0003101126630991047
2011-02-14,-0.006182703266945366,-0.06973866023214637,0.037592579809212136,-0.14055569379738475,-0.04669942851083053,-0.009425703502586535,-0.4255968007910407,0.0005263841251382741,0.0008781601367482499,0.0004563066196269036,0.5826724182396952,13.530442399593852,-0.7306765954704662,-0.9404679183524646,0.003214542826991276,0.6587603080036681,17.73415493242513,0.09890433012244015,1.6345718819514388,28.60148485724406,-0.45065999724072203,-0.1467728638542625,-0.21091361043779605,0.0003087541128377058
