Date,Ret_D1,Ret_W1,STD_W1,ST_Rev,r12_2,r12_7,r36_13,Variance,HighLowVol,Resid_Var,Beta,Vol,SUV,LTurnover,Amihud,Rel2High,MktCap_Proxy,PriceMom_Acc,VolMom,RSI14,MACD_Sig,DistMA50,DistMA200,RFR
2011-02-01,0.039632661992029306,0.06535200820589027,0.023261213865823412,-0.09022112120248982,0.21737416226681905,0.16549589270614784,-0.12787264984281332,0.000334684538628703,0.00038629719507435556,0.00018843002003549796,0.6236877777883223,17.508496120465065,2.357297865281063,0.11288963458577084,0.00023589838037307783,0.8195284395137425,20.329939022566922,-0.19967144626137823,1.1750432681467409,50.7042049380009,-0.29194118967169835,-0.048826718340884374,-0.033537607042695844,
2011-02-02,-0.0008911656423414849,0.033823941761682796,0.02176052243246665,-0.08651564488948404,0.21601019499564633,0.15441885467961214,-0.09395956024109009,0.00033521938556737256,0.0003915771803712518,0.00019466737991386375,0.6218841730708781,17.6161364641713,1.0252629091440393,0.13976070760808332,0.00023163982139357188,0.8187981039255262,20.358560423468052,-0.17774150027478974,1.2705277314214292,48.29126636086324,-0.2850931269174805,-0.048807166332927504,-0.0352269550721499,
2011-02-03,0.00412127537823026,0.04524722869491771,0.02055130777059296,-0.08601472124229026,0.20671267602916998,0.14292809400501572,-0.10617839689920183,0.0003356582018079804,0.00040275098976072824,0.00019475761620219164,0.6172165675854231,17.734936692483863,1.4669466523964472,0.18739415913822316,0.0002283320372301056,0.8221725963909762,20.415768962957266,-0.21690136063798782,1.356810664033192,48.941558263141985,-0.2729782037923594,-0.04358904444329551,-0.03207259374077571,
2011-02-04,0.011679098110109809,0.07326247912150285,0.015740842829300862,-0.07120931268509667,0.157067844179682,0.09574023369403939,-0.06915304201677552,0.0003475054274032289,0.0004093247498293143,0.00019475708502081595,0.6171432910546926,17.769907415558478,0.9034688489487677,0.20931193467439663,0.00023060973717836704,0.8317748308076701,20.4519311705041,-0.20259140065093972,1.3710224633565968,48.7157511274789,-0.2557078079355341,-0.03168810585702616,-0.021632384105713057,
2011-02-07,-0.003095393592542073,0.051901957808053956,0.017357720141644467,-0.05880058556420731,0.1158566240250023,0.08007238819805851,-0.0592224207879789,0.0003387872246930051,0.0004241988150262184,0.00019420060367174085,0.6238143861373289,17.911593508313786,1.9566774669131304,0.2568944319592368,0.0002181898622819501,0.8292001603259502,20.503719723542304,-0.1453887460695722,1.4953407848248543,52.891382304508085,-0.2358438044160605,-0.034282771611420605,-0.025495421240434978,
2011-02-08,0.00239190863874561,0.014221705162368758,0.005681606187112105,-0.0266844307714309,0.1487204004612488,0.13336142498380288,-0.10759086588962319,0.0002983932386514213,0.00040097223585081315,0.00019404924100958616,0.6045222850590269,17.831379068000345,1.6747916856925542,0.27472124713289175,0.00020419152982039784,0.8311835313526831,20.523747469378165,-0.11895201761754437,1.3559482119492474,55.748881611335854,-0.21457397095362654,-0.031930005125843,-0.024011605346673896,
2011-02-09,-0.05554410330104609,-0.0412579320084715,0.02704921859722293,-0.06439456078225347,0.08819698704341605,0.10472650942227979,-0.07317009099058569,0.0004295662452468568,0.000493160618146473,0.00019309107731301162,0.6146329141819801,17.794199233044598,0.47277465439810845,0.28129643752254646,0.000230345440979848,0.7850161874251014,20.4736210218905,-0.14632849182250318,1.2973209385276616,42.41881236799506,-0.20225334167501172,-0.08447056013427992,-0.0786726282192986,
2011-02-10,-0.02747728058895249,-0.07142845586487678,0.0271741318401048,-0.0656958093873482,0.10969028021900495,0.11855389923950233,-0.07467000048836514,0.000432791167922628,0.0005236527261386383,0.0001980995563454682,0.6126896535130394,17.66989457762569,-0.20451054230083518,0.2679614331002829,0.00024159812273032356,0.7634460773763522,20.43291316155422,-0.14374109034446214,1.160490411792357,39.65776593388973,-0.19946582988173672,-0.1079482369519828,-0.10432962741905545,
2011-02-11,-0.0025521201680217542,-0.08449060606263681,0.024357856018506423,-0.07629991468311048,0.13110540804938098,0.16508717927002614,-0.07398798413204755,0.0004253838929034316,0.0005313304235892413,0.00019776038293461507,0.6145428262171523,17.604369048516727,0.005058655492682287,0.26044861280002113,0.00023739803171190244,0.7614976712450828,20.424601701243095,-0.13716756080795744,1.0931607092564661,42.77954265253098,-0.20302252121036443,-0.10847167575182379,-0.10692184307738745,
2011-02-14,0.012609836462661228,-0.07006767576712836,0.027455947659561983,-0.06611019424368869,0.1314687065201643,0.1611454544363471,-0.0602650117937249,0.00043686416545605356,0.0005279090183257396,0.00019689171833591788,0.6178339510929854,17.352510692424968,-0.33961797172255476,0.2004781721840298,0.00025095308338891946,0.7711000323461806,20.376814222377433,-0.13365752821740273,0.9026082518977591,50.5070137600107,-0.20823167827970218,-0.09506081957962913,-0.09599287388749388,
