Date,Ret_D1,Ret_W1,STD_W1,ST_Rev,r12_2,r12_7,r36_13,Variance,HighLowVol,Resid_Var,Beta,Vol,SUV,LTurnover,Amihud,Rel2High,MktCap_Proxy,PriceMom_Acc,VolMom,RSI14,MACD_Sig,DistMA50,DistMA200,RFR
2011-02-01,-0.002300953757111923,-0.047592180594242084,0.021915710029899307,-0.0961569684436473,0.44152550668161084,0.31725629119939547,0.1464982760477116,0.0002575094716577517,0.0006807171934356046,0.0004677021520457604,0.5413630576980939,13.312140406302966,-0.5118453546312529,-1.3046682939594356,0.021627531629499982,0.7066738901012107,16.05444120419501,-0.4033218946612277,1.0490411830573885,36.40309920215148,-0.05431461257043806,-0.05757535113202505,-0.05652202590399819,
2011-02-02,-0.008160743310748675,-0.06317377853929473,0.019685771734704413,-0.129857200895534,0.4174725753228987,0.31995274889143355,0.13561002029030123,0.00019358945031884366,0.0006622887847330111,0.00046718630107600665,0.5425197661723613,13.377331124183137,-0.4652910196835371,-1.7234071786051413,0.022223295110862653,0.7009069058796865,15.62747565557085,-0.44382646043872276,1.7020588900334146,31.08488048075229,-0.06220386858602241,-0.06333162561283132,-0.06509163219232846,
2011-02-03,-0.011567038258502915,-0.08373408972599328,0.015039067190645834,-0.1252177277914308,0.4116676465296576,0.3416368723536396,0.16050399959707917,0.00018949822674237655,0.0006607182111025425,0.0004660524016659875,0.5442279340218188,13.161064724941404,-0.567955254869432,-1.760382448471801,0.022702883565730903,0.6927994888837273,15.579292088904598,-0.4256333186336474,1.4220810694601884,29.76959132241052,-0.07167122876560204,-0.07162664091218293,-0.07673351651444058,
2011-02-04,0.012486453740851111,-0.03362306269565074,0.013405868107414938,-0.10532469784358534,0.3973769595567993,0.31916677358488865,0.15075001113348052,0.00020515152367000486,0.0006480277755091571,0.00046679217146763783,0.5434241430026308,12.96986466565945,-1.2753552952551037,-1.7891645010717485,0.025600206739059723,0.7014500976533593,15.562825395359166,-0.4232346847881605,1.2090042848808749,36.0115729589613,-0.08043521380876546,-0.05789362027721212,-0.06608076836105842,
2011-02-07,-0.0141795451402279,-0.02371837193591808,0.010607951126571398,-0.10600265749092341,0.3782875246624078,0.32983585814291927,0.19180869136590606,0.00020579452856011736,0.0006444790624651222,0.0004668071362051488,0.5452323343380409,12.271673102614123,-1.322471363663906,-1.8130677575039644,0.028882448059944662,0.6915038543300662,15.524547714426225,-0.3848905058159482,0.6160680801961633,32.61673279120791,-0.08938808090513882,-0.06889424122745551,-0.08011351153246578,
2011-02-08,0.0025986494721879083,-0.01892394756959026,0.011104761281462368,-0.08109011634668106,0.38562189256986734,0.3552574569309608,0.1696189035839306,0.000188353052741158,0.0006118109654761305,0.00046581899336213675,0.5586617628447241,12.123614523089651,-1.0011999974685353,-1.8181259060607349,0.025727110540570985,0.693300830456137,15.522012852296346,-0.3924670698026357,0.5340177289296366,32.99931304796068,-0.09761735994709916,-0.06401713032786749,-0.07851443166242701,
2011-02-09,-0.024954562468737618,-0.03553552418710271,0.014718611260007052,-0.08403167191304772,0.3696789362053219,0.3375344484947984,0.1833716395750069,0.00019442339999711997,0.0005650699194009379,0.00046581096483771676,0.5572165828930431,12.053562286307848,-0.6256906904618031,-1.821421997811925,0.026534238086605447,0.6759998115728916,15.493650880731773,-0.38302324309767943,0.4994300593486195,21.428589802225247,-0.10700075373858398,-0.0854061464596477,-0.10219796318574183,
2011-02-10,-0.05044512478598917,-0.0734708569761634,0.02460330136714996,-0.12717367531492163,0.38273633003332796,0.3181655912620558,0.1951049303721728,0.000296661192422856,0.0006314913668954069,0.00046628778196161803,0.5542625015329263,11.985425974414552,-0.7321502484722942,-1.8477310858514813,0.033800483021361315,0.6418989167227919,15.415832337175061,-0.3946334986740595,0.47885021359471736,16.555003630393657,-0.12064852922858307,-0.12894552571652035,-0.14797952807553205,
2011-02-11,0.004752608518754142,-0.08054812004416156,0.022613892936413714,-0.12960343879999459,0.35648201768022836,0.3075232493408613,0.18593420833324914,0.00029314559879031483,0.00061998869355289,0.0004743610895459581,0.5727669659547412,12.047252748521311,-0.9928925832033262,-1.8559115264807762,0.03379473393130172,0.6449496109825877,15.41253073933968,-0.43318145481931714,0.5135038693035254,19.33486845882713,-0.13572152484859948,-0.12224822097330702,-0.1443991782446126,
2011-02-14,0.027408766640923288,-0.041759665957146086,0.030073680863208902,-0.10159208848826562,0.38830038845267745,0.3474216781639279,0.12689720449940634,0.0003478433136859335,0.0007295716180874745,0.0004743875794416156,0.5728219272294228,12.499376386750008,-0.05181004915684947,-1.8179131548404843,0.03484113698914447,0.6626268843651637,15.478533613167052,-0.3517294091614742,0.7762061955135935,26.653565364562425,-0.14837916649176264,-0.09580498385730413,-0.12148758828304392,
